optimizer,p,m,energy_Hc,time_sec,trial,C_max,C_qaoa,approx_ratio
L-BFGS-B,16,4,4.1494585545365226e-14,33.67723035812378,3,4.0,3.999999999999959,0.9999999999999896
L-BFGS-B,8,4,3.294914428519924e-06,165.2650887966156,4,4.0,3.999996705085572,0.9999991762713928
L-BFGS-B,16,4,3.3088217941124043e-06,9.959985971450806,4,4.0,3.9999966911782057,0.9999991727945514
L-BFGS-B,8,4,6.982414646472535e-12,11.077504634857178,5,4.0,3.9999999999930176,0.9999999999982544
L-BFGS-B,16,4,2.631293238852805e-10,43.72535586357117,5,4.0,3.9999999997368714,0.9999999999342176
L-BFGS-B,8,4,8.094287292231828e-05,58.57922220230103,6,4.0,3.9999190571270775,0.9999797642817694
L-BFGS-B,16,4,3.288339269241769e-05,114.9733076095581,6,4.0,3.999967116607308,0.9999917791518268
L-BFGS-B,8,4,2.301381307745487e-12,13.313990116119385,7,4.0,3.9999999999976983,0.9999999999994248
L-BFGS-B,16,4,1.0328127242331677e-12,28.95746064186096,7,4.0,3.999999999998967,0.9999999999997418
L-BFGS-B,8,4,9.085797710195465e-05,202.58257508277893,8,4.0,3.999909142022898,0.9999772855057244
L-BFGS-B,16,4,9.088234087800684e-05,27.299734115600582,8,4.0,3.999909117659122,0.9999772794147804
L-BFGS-B,8,4,0.0002703366718358,548.0903451442719,9,4.0,3.999729663328164,0.9999324158320412
L-BFGS-B,16,4,0.0002704697996015,17.387038946151733,9,4.0,3.999729530200399,0.9999323825500996
L-BFGS-B,8,4,8.910399237893607e-09,287.5616316795349,10,4.0,3.999999991089601,0.9999999977724002
L-BFGS-B,16,4,1.6959236140423606e-08,29.133012294769287,10,4.0,3.999999983040764,0.9999999957601908
L-BFGS-B,8,4,2.6316838985795954e-10,52.282692193984985,11,4.0,3.999999999736832,0.999999999934208
L-BFGS-B,16,4,2.8546138647334023e-09,24.26382732391357,11,4.0,3.999999997145386,0.9999999992863464
L-BFGS-B,8,4,0.0003841347119042,365.5520186424256,12,4.0,3.999615865288096,0.999903966322024
L-BFGS-B,16,4,0.000384111449627,42.45007109642029,12,4.0,3.9996158885503728,0.9999039721375932
L-BFGS-B,8,4,1.3035795537685855e-05,179.2557487487793,13,4.0,3.9999869642044623,0.9999967410511156
L-BFGS-B,16,4,1.305494680112207e-05,17.525135040283203,13,4.0,3.999986945053199,0.9999967362632998
L-BFGS-B,8,4,1.5537904296536453e-11,66.89871048927307,14,4.0,3.999999999984462,0.9999999999961156
