optimizer,p,m,energy_Hc,success_prob,time_sec,trial
L-BFGS-B,1,12,1.031786054141293,0.3095703125,0.3710603713989258,38
L-BFGS-B,2,12,0.5106332369448492,0.6005859375,0.9091649055480957,38
L-BFGS-B,4,12,0.2466170388911526,0.771484375,5.428286790847778,38
L-BFGS-B,8,12,0.10077225627522479,0.912109375,46.087995290756226,38
L-BFGS-B,16,12,0.00165769372636429,0.9990234375,280.5027120113373,38
L-BFGS-B,1,12,1.2824658646931257,0.15234375,0.3044912815093994,39
L-BFGS-B,2,12,0.9958803716860617,0.19921875,0.9411885738372803,39
L-BFGS-B,4,12,0.6621834383928589,0.4404296875,4.74834942817688,39
L-BFGS-B,8,12,0.325173678315909,0.73828125,37.38793230056763,39
L-BFGS-B,16,12,0.1054407358033031,0.919921875,270.5238676071167,39
L-BFGS-B,1,12,0.6472428869088527,0.578125,0.2592034339904785,40
L-BFGS-B,2,12,0.21587639719150586,0.8408203125,0.9665265083312988,40
L-BFGS-B,4,12,0.03764478172297636,0.958984375,3.2360122203826904,40
L-BFGS-B,8,12,0.012426698325640584,0.9921875,81.76937937736511,40
L-BFGS-B,16,12,0.012427017613849678,0.9912109375,5.041172504425049,40
L-BFGS-B,1,12,1.58252119595438,0.111328125,0.3684060573577881,41
L-BFGS-B,2,12,1.0716738885621524,0.2646484375,1.0523929595947266,41
L-BFGS-B,4,12,0.6650828121961219,0.4912109375,3.4868624210357666,41
L-BFGS-B,8,12,0.2669152651710265,0.826171875,34.26482439041138,41
L-BFGS-B,16,12,0.04157918603088176,0.96875,259.6141574382782,41
L-BFGS-B,1,12,1.1665698257891242,0.2666015625,0.2971949577331543,42
L-BFGS-B,2,12,0.7546123372714464,0.345703125,0.8221793174743652,42
L-BFGS-B,4,12,0.3703127703522825,0.701171875,3.412458896636963,42
L-BFGS-B,8,12,0.09796449447817634,0.9462890625,21.22171449661255,42
L-BFGS-B,16,12,0.07862335511990523,0.9453125,250.1885483264923,42
L-BFGS-B,1,12,0.8268034587058204,0.4853515625,0.37050628662109375,43
L-BFGS-B,2,12,0.4229514974695535,0.69921875,0.8153624534606934,43
L-BFGS-B,4,12,0.07234269666586232,0.962890625,4.222121953964233,43
L-BFGS-B,8,12,0.013519747706417506,0.98828125,83.52875018119812,43
L-BFGS-B,16,12,0.01195026400012733,0.9912109375,233.09690690040588,43
L-BFGS-B,1,12,0.8384737406785969,0.466796875,0.2599008083343506,44
L-BFGS-B,2,12,0.3435731135162401,0.736328125,0.9436466693878174,44
L-BFGS-B,4,12,0.055246216071193066,0.9677734375,3.7736783027648926,44
L-BFGS-B,8,12,0.0011461115273992961,0.9990234375,30.621265649795532,44
L-BFGS-B,16,12,0.0011461281188337447,0.9990234375,7.3478968143463135,44
L-BFGS-B,1,12,0.6967112500075432,0.5234375,0.3130643367767334,45
L-BFGS-B,2,12,0.22814799560291774,0.822265625,1.0142381191253662,45
L-BFGS-B,4,12,0.034799127456616716,0.9677734375,4.120769739151001,45
L-BFGS-B,8,12,0.008724997799131537,0.9970703125,109.00318455696106,45
L-BFGS-B,16,12,0.008724933107730079,0.9990234375,15.87003207206726,45
L-BFGS-B,1,12,1.4250570435712522,0.115234375,0.25792622566223145,46
L-BFGS-B,2,12,1.0086155975677145,0.2548828125,0.9389553070068359,46
L-BFGS-B,4,12,0.6541273643549239,0.4375,4.333390712738037,46
L-BFGS-B,8,12,0.4088696408917227,0.6494140625,26.83965826034546,46
L-BFGS-B,16,12,0.05359939306397468,0.96484375,233.9482913017273,46
L-BFGS-B,1,12,0.6303366614467112,0.5908203125,0.33266329765319824,47
L-BFGS-B,2,12,0.175621999786299,0.8740234375,0.8969874382019043,47
L-BFGS-B,4,12,0.028857953854644958,0.9755859375,4.641174554824829,47
L-BFGS-B,8,12,0.002177720682476958,1.0,54.544928550720215,47
L-BFGS-B,16,12,0.0003814356487928938,1.0,258.75496435165405,47
L-BFGS-B,1,12,1.2455345171666186,0.205078125,0.2901031970977783,48
L-BFGS-B,2,12,0.6656407854264061,0.501953125,0.8273305892944336,48
L-BFGS-B,4,12,0.4142442831653925,0.658203125,4.178779363632202,48
L-BFGS-B,8,12,0.14706070192280435,0.8916015625,30.717413902282715,48
L-BFGS-B,16,12,0.04254712706963549,0.96484375,242.29659819602966,48
L-BFGS-B,1,12,1.1214227938512042,0.2607421875,0.2888662815093994,49
L-BFGS-B,2,12,0.8663999482535686,0.34375,0.9392671585083008,49
L-BFGS-B,4,12,0.5745877872991275,0.5859375,3.725736141204834,49
L-BFGS-B,8,12,0.2604466168108701,0.787109375,28.294389009475708,49
L-BFGS-B,16,12,0.03295033893264768,0.9716796875,232.24761700630188,49
L-BFGS-B,1,12,1.0688418913206763,0.32421875,0.33124399185180664,50
L-BFGS-B,2,12,0.554283765379088,0.5830078125,1.067697286605835,50
L-BFGS-B,4,12,0.2012154202397863,0.8310546875,3.398364305496216,50
L-BFGS-B,8,12,0.03081386125602109,0.978515625,53.956951379776,50
L-BFGS-B,16,12,0.006422847081597821,0.994140625,249.82458758354187,50
L-BFGS-B,1,12,0.8458821621229209,0.509765625,0.32334423065185547,51
L-BFGS-B,2,12,0.07031737586412978,0.9375,0.8520839214324951,51
L-BFGS-B,4,12,0.03735726246721577,0.9677734375,6.5553929805755615,51
L-BFGS-B,8,12,6.30717297833705e-08,1.0,38.29478430747986,51
L-BFGS-B,16,12,4.018062471633499e-08,1.0,12.066696882247925,51
L-BFGS-B,1,12,1.2294982038499915,0.265625,0.28687262535095215,52
L-BFGS-B,2,12,1.0013574345940068,0.3369140625,0.7739989757537842,52
L-BFGS-B,4,12,0.3494968171119891,0.7197265625,3.5250155925750732,52
L-BFGS-B,8,12,0.06848167440061192,0.94140625,42.082733154296875,52
L-BFGS-B,16,12,0.0005983002411682481,1.0,250.19792866706848,52
L-BFGS-B,1,12,0.9878438035717927,0.322265625,0.3625943660736084,53
L-BFGS-B,2,12,0.4757917282587921,0.62890625,0.9834496974945068,53
L-BFGS-B,4,12,0.23752714696292282,0.8076171875,3.3100039958953857,53
L-BFGS-B,8,12,0.020954900883146554,0.986328125,75.63775968551636,53
L-BFGS-B,16,12,0.005406365695484472,0.9970703125,286.0716142654419,53
L-BFGS-B,1,12,1.2909726428075263,0.189453125,0.23486804962158203,54
L-BFGS-B,2,12,0.922157219214731,0.359375,0.8991403579711914,54
L-BFGS-B,4,12,0.23753568374730075,0.8017578125,2.9747121334075928,54
L-BFGS-B,8,12,0.07693919793760243,0.94140625,31.00509262084961,54
L-BFGS-B,16,12,0.02516811128554275,0.982421875,260.97802329063416,54
L-BFGS-B,1,12,1.365094476500528,0.11328125,0.27424192428588867,55
L-BFGS-B,2,12,1.178678884117703,0.142578125,1.246722936630249,55
L-BFGS-B,4,12,0.8659223765400479,0.2470703125,4.773963928222656,55
L-BFGS-B,8,12,0.8659178953163086,0.271484375,9.458441495895386,55
L-BFGS-B,16,12,0.8659178429122324,0.259765625,17.482898473739624,55
L-BFGS-B,1,12,1.4767216691317375,0.0869140625,0.24116802215576172,56
L-BFGS-B,2,12,1.1291232638866298,0.1435546875,0.7410004138946533,56
L-BFGS-B,4,12,0.6615799074540188,0.45703125,2.6263082027435303,56
L-BFGS-B,8,12,0.33219556964679636,0.7109375,30.770170211791992,56
L-BFGS-B,16,12,0.18630937455867305,0.818359375,224.04638361930847,56
L-BFGS-B,1,12,1.2901841778741772,0.0830078125,0.3350977897644043,57
L-BFGS-B,2,12,1.1086583060815614,0.1201171875,0.821361780166626,57
L-BFGS-B,4,12,0.8777536305406967,0.2265625,4.49272346496582,57
L-BFGS-B,8,12,0.5727885830935877,0.4697265625,54.97972536087036,57
L-BFGS-B,16,12,0.039059136797332444,0.9697265625,260.04601311683655,57
L-BFGS-B,1,12,1.5435307476919236,0.08984375,0.25484800338745117,58
L-BFGS-B,2,12,1.0431494292537438,0.2099609375,1.0278289318084717,58
L-BFGS-B,4,12,0.7126079675145862,0.3427734375,3.8249921798706055,58
L-BFGS-B,8,12,0.5367888077701033,0.51171875,48.02482557296753,58
L-BFGS-B,16,12,0.06484755976578341,0.9677734375,205.12611079216003,58
L-BFGS-B,1,12,1.1076423034704383,0.3212890625,0.2923448085784912,59
L-BFGS-B,2,12,0.6095676383615104,0.5068359375,0.9137442111968994,59
L-BFGS-B,4,12,0.18578439797442697,0.845703125,4.241364240646362,59
L-BFGS-B,8,12,0.015259704638205668,0.98046875,25.60657262802124,59
L-BFGS-B,16,12,0.015259666125346016,0.9931640625,7.868934392929077,59
L-BFGS-B,1,12,0.406892865899282,0.71875,0.28616952896118164,60
L-BFGS-B,2,12,0.14399784941351584,0.8818359375,0.7758755683898926,60
L-BFGS-B,4,12,0.01704713674914421,0.984375,4.291444540023804,60
L-BFGS-B,8,12,0.0021581289482096866,0.9990234375,98.58421158790588,60
L-BFGS-B,16,12,0.0021578582246786493,1.0,9.323740720748901,60
L-BFGS-B,1,12,0.9055246344042199,0.400390625,0.24202466011047363,61
L-BFGS-B,2,12,0.5072655295792657,0.57421875,1.0046460628509521,61
L-BFGS-B,4,12,0.1829192114619268,0.859375,3.5443813800811768,61
L-BFGS-B,8,12,0.004795702449906236,0.998046875,31.756075620651245,61
L-BFGS-B,16,12,0.00479579158249116,0.994140625,9.70523977279663,61
L-BFGS-B,1,12,0.9063048392087163,0.4296875,0.3395731449127197,62
L-BFGS-B,2,12,0.2924631910776213,0.7724609375,0.7704505920410156,62
L-BFGS-B,4,12,0.08371452186034559,0.931640625,4.02046012878418,62
L-BFGS-B,8,12,4.702824463187483e-09,1.0,25.57882809638977,62
L-BFGS-B,16,12,4.375697498781861e-09,1.0,4.637353181838989,62
L-BFGS-B,1,12,0.7773984545500641,0.45703125,0.34435057640075684,63
L-BFGS-B,2,12,0.31331658389536604,0.724609375,0.9180262088775635,63
L-BFGS-B,4,12,0.11798725017662742,0.9072265625,4.752348184585571,63
L-BFGS-B,8,12,0.016587688824357627,0.98828125,50.123761892318726,63
L-BFGS-B,16,12,0.005711899318295632,0.9970703125,259.17866230010986,63
L-BFGS-B,1,12,1.5442488513984107,0.0673828125,0.30658721923828125,64
L-BFGS-B,2,12,1.3520019903084552,0.111328125,0.7193222045898438,64
L-BFGS-B,4,12,0.9842784876481984,0.220703125,3.6551108360290527,64
L-BFGS-B,8,12,0.5289079298253803,0.5546875,36.06161570549011,64
L-BFGS-B,16,12,0.012742560050693852,0.9892578125,213.24994134902954,64
L-BFGS-B,1,12,0.6610093390569669,0.58203125,0.3929708003997803,65
L-BFGS-B,2,12,0.2695751437551706,0.8134765625,1.0126867294311523,65
L-BFGS-B,4,12,0.06975605299493312,0.9326171875,3.6566693782806396,65
L-BFGS-B,8,12,0.028736139948800254,0.9873046875,32.93763494491577,65
L-BFGS-B,16,12,2.246964665164608e-07,1.0,172.04115509986877,65
L-BFGS-B,1,12,1.0676063153482063,0.30859375,0.3448307514190674,66
L-BFGS-B,2,12,0.6415143464706015,0.5263671875,0.9164488315582275,66
L-BFGS-B,4,12,0.3522292934216531,0.66796875,3.499946355819702,66
L-BFGS-B,8,12,0.16565488531561312,0.853515625,24.345083951950073,66
L-BFGS-B,16,12,0.010713667701714336,0.9921875,232.82065987586975,66
L-BFGS-B,1,12,1.4463564129215483,0.0,0.27152252197265625,67
L-BFGS-B,2,12,1.1716779425596449,0.0,0.7895059585571289,67
L-BFGS-B,4,12,1.057900127898267,0.0,4.476134777069092,67
L-BFGS-B,8,12,1.0292467628945614,0.0,47.02305507659912,67
L-BFGS-B,16,12,1.0005001547051582,0.0,231.683354139328,67
L-BFGS-B,1,12,1.3298939989554706,0.1337890625,0.23927044868469238,68
L-BFGS-B,2,12,0.999191497506329,0.1962890625,0.7860963344573975,68
L-BFGS-B,4,12,0.751825830236819,0.3466796875,3.8738045692443848,68
L-BFGS-B,8,12,0.5140810602311231,0.556640625,24.348514556884766,68
L-BFGS-B,16,12,0.013327492761525839,0.98828125,215.1015009880066,68
L-BFGS-B,1,12,0.8278900687183981,0.4765625,0.2833850383758545,69
L-BFGS-B,2,12,0.46385375999257106,0.6845703125,0.9630088806152344,69
L-BFGS-B,4,12,0.09269560488665285,0.9453125,2.9074485301971436,69
L-BFGS-B,8,12,0.02364842872293521,0.9833984375,55.34816861152649,69
L-BFGS-B,16,12,0.0033867914260040377,0.994140625,233.31311011314392,69
L-BFGS-B,1,12,1.5046020809488985,0.0439453125,0.35767102241516113,70
L-BFGS-B,2,12,1.1816450919422972,0.154296875,0.7242324352264404,70
L-BFGS-B,4,12,0.8219190323895473,0.24609375,2.9682703018188477,70
L-BFGS-B,8,12,0.3014816684090721,0.7470703125,14.193767786026001,70
L-BFGS-B,16,12,0.00494593216705759,0.99609375,201.20153784751892,70
L-BFGS-B,1,12,1.1791062822754936,0.25390625,0.2939586639404297,71
L-BFGS-B,2,12,0.8416781890742638,0.38671875,0.9576613903045654,71
L-BFGS-B,4,12,0.28894388232378293,0.7470703125,3.8060014247894287,71
L-BFGS-B,8,12,0.032670035273700826,0.97265625,34.05123805999756,71
L-BFGS-B,16,12,0.00026622253081801106,1.0,259.841943025589,71
L-BFGS-B,1,12,1.3326181989902035,0.2001953125,0.24073028564453125,72
L-BFGS-B,2,12,0.9199544530725706,0.44140625,1.0094757080078125,72
L-BFGS-B,4,12,0.5568779345017882,0.6455078125,3.210833787918091,72
L-BFGS-B,8,12,0.09900644897056637,0.9150390625,24.99688410758972,72
L-BFGS-B,16,12,0.01777319584249612,0.990234375,242.07581520080566,72
L-BFGS-B,1,12,1.1282432702401666,0.271484375,0.24547791481018066,73
L-BFGS-B,2,12,0.41891033936463967,0.6728515625,1.1279828548431396,73
L-BFGS-B,4,12,0.14191499052597895,0.890625,3.5962536334991455,73
L-BFGS-B,8,12,6.412902320285241e-09,1.0,87.91215062141418,73
L-BFGS-B,16,12,8.382987526367458e-09,1.0,7.104622840881348,73
L-BFGS-B,1,12,0.8699678517595848,0.3916015625,0.31192946434020996,74
L-BFGS-B,2,12,0.5900354601536562,0.5478515625,0.7941176891326904,74
L-BFGS-B,4,12,0.20000879156831863,0.8369140625,3.8066749572753906,74
L-BFGS-B,8,12,0.03281236334319659,0.9736328125,55.58619499206543,74
L-BFGS-B,16,12,0.0006445423551586504,0.9990234375,233.47017812728882,74
L-BFGS-B,1,12,1.121695245724601,0.2646484375,0.2783067226409912,75
L-BFGS-B,2,12,0.6162134988905059,0.541015625,1.051778793334961,75
L-BFGS-B,4,12,0.36098587143246785,0.7373046875,2.734151601791382,75
L-BFGS-B,8,12,0.2755810560762699,0.78125,27.47689938545227,75
L-BFGS-B,16,12,0.03358327499384872,0.9853515625,241.99359464645386,75
L-BFGS-B,1,12,1.1054584053856382,0.3447265625,0.27574849128723145,76
L-BFGS-B,2,12,0.6692123551421799,0.517578125,0.9504623413085938,76
L-BFGS-B,4,12,0.16611975083949285,0.9052734375,3.454897403717041,76
L-BFGS-B,8,12,0.007269755081117622,0.9912109375,29.698607683181763,76
L-BFGS-B,16,12,0.007269903735170176,0.99609375,8.990840196609497,76
L-BFGS-B,1,12,1.5786379275938804,0.0791015625,0.27588415145874023,77
L-BFGS-B,2,12,1.2412026340940068,0.181640625,1.0014185905456543,77
L-BFGS-B,4,12,0.8928341864367223,0.3017578125,3.984225273132324,77
L-BFGS-B,8,12,0.5589889283964404,0.50390625,34.24813389778137,77
L-BFGS-B,16,12,0.01346574229784031,0.9931640625,232.38903975486755,77
L-BFGS-B,1,12,0.9256992708545095,0.42578125,0.3839578628540039,78
L-BFGS-B,2,12,0.6432320398704751,0.5478515625,0.7024269104003906,78
L-BFGS-B,4,12,0.21242902441217026,0.8505859375,3.6214284896850586,78
L-BFGS-B,8,12,0.06937387496491054,0.9658203125,69.1578311920166,78
L-BFGS-B,16,12,0.04022635890230612,0.9736328125,240.57507920265198,78
L-BFGS-B,1,12,1.0435686973394682,0.2822265625,0.34752511978149414,79
L-BFGS-B,2,12,0.5664099689121261,0.572265625,0.9940540790557861,79
L-BFGS-B,4,12,0.1809076363512615,0.873046875,4.616903066635132,79
L-BFGS-B,8,12,0.02010349238961948,0.9775390625,41.59266018867493,79
L-BFGS-B,16,12,0.0010091919533166405,1.0,242.17253756523132,79
L-BFGS-B,1,12,1.1612845043688582,0.154296875,0.341475248336792,80
L-BFGS-B,2,12,0.736199301136888,0.3671875,1.1413075923919678,80
L-BFGS-B,4,12,0.48062740308946567,0.548828125,3.159395694732666,80
L-BFGS-B,8,12,0.2191837243159642,0.7900390625,20.74428081512451,80
L-BFGS-B,16,12,0.015413537244157893,0.9921875,250.35018610954285,80
L-BFGS-B,1,12,1.1954389558564917,0.2255859375,0.3084537982940674,81
L-BFGS-B,2,12,0.8441549959580201,0.3154296875,0.9894344806671143,81
L-BFGS-B,4,12,0.437852616085843,0.6484375,3.5665810108184814,81
L-BFGS-B,8,12,0.11141784360893148,0.9052734375,26.055243492126465,81
L-BFGS-B,16,12,0.001709657747485993,0.9990234375,259.5888273715973,81
L-BFGS-B,1,12,1.1745442698619215,0.279296875,0.28185343742370605,82
L-BFGS-B,2,12,0.8227838261386405,0.4638671875,0.8005802631378174,82
L-BFGS-B,4,12,0.26085901041955084,0.796875,3.624329090118408,82
L-BFGS-B,8,12,0.1928665620673437,0.861328125,70.84713172912598,82
L-BFGS-B,16,12,0.19286645506772424,0.8544921875,24.831676959991455,82
L-BFGS-B,1,12,0.6199021314616778,0.6064453125,0.29848766326904297,83
L-BFGS-B,2,12,0.2354607181732722,0.82421875,0.9991319179534912,83
L-BFGS-B,4,12,0.08786248289730003,0.9375,3.4709646701812744,83
L-BFGS-B,8,12,0.0015800395527862943,1.0,41.33406662940979,83
L-BFGS-B,16,12,0.001580042429846218,1.0,8.359386205673218,83
L-BFGS-B,1,12,0.6953622030594369,0.5927734375,0.4043741226196289,84
L-BFGS-B,2,12,0.3708738812687128,0.7890625,0.9282886981964111,84
L-BFGS-B,4,12,0.02433080166523463,0.984375,4.586131811141968,84
L-BFGS-B,8,12,0.005862003482897199,0.9951171875,98.92491745948792,84
L-BFGS-B,16,12,0.00586190838686608,0.9931640625,10.94931435585022,84
L-BFGS-B,1,12,1.4415013370180725,0.1708984375,0.23601794242858887,85
L-BFGS-B,2,12,1.170222150391549,0.2373046875,0.6756906509399414,85
L-BFGS-B,4,12,0.26906905653599034,0.841796875,2.654910087585449,85
L-BFGS-B,8,12,0.008246501777786033,0.994140625,24.75422763824463,85
L-BFGS-B,16,12,0.00824648122699946,0.9970703125,9.021782398223877,85
L-BFGS-B,1,12,1.1619969182306809,0.228515625,0.2638247013092041,86
L-BFGS-B,2,12,0.5655101121404853,0.5283203125,0.90020751953125,86
L-BFGS-B,4,12,0.15310162091257795,0.86328125,3.124115228652954,86
L-BFGS-B,8,12,0.010798442541811615,0.9921875,68.56539678573608,86
L-BFGS-B,16,12,0.01079833551013304,0.9912109375,9.816452026367188,86
L-BFGS-B,1,12,0.9640282943280761,0.34375,0.3065972328186035,87
L-BFGS-B,2,12,0.520118309813243,0.5712890625,1.0033881664276123,87
L-BFGS-B,4,12,0.19186530164819438,0.84375,2.8959739208221436,87
L-BFGS-B,8,12,0.03158678744050895,0.9716796875,20.65357732772827,87
L-BFGS-B,16,12,0.0016597682862350069,1.0,241.93611216545105,87
L-BFGS-B,1,12,1.320480782556461,0.1171875,0.4151957035064697,88
L-BFGS-B,2,12,1.0186747459036913,0.1259765625,1.067875862121582,88
L-BFGS-B,4,12,0.7519278694858479,0.287109375,5.7070300579071045,88
L-BFGS-B,8,12,0.5920748223812963,0.4609375,34.34932851791382,88
L-BFGS-B,16,12,0.13020950080475796,0.8837890625,249.87924337387085,88
L-BFGS-B,1,12,1.3839793494254637,0.0927734375,0.24265694618225098,89
L-BFGS-B,2,12,1.1845016993874675,0.1201171875,0.8329997062683105,89
L-BFGS-B,4,12,0.7580416375715036,0.3115234375,5.702536344528198,89
L-BFGS-B,8,12,0.20837011537718803,0.818359375,21.375744819641113,89
L-BFGS-B,16,12,0.005625917700598754,0.99609375,240.67882680892944,89
L-BFGS-B,1,12,1.3808874396927027,0.1416015625,0.2282428741455078,90
L-BFGS-B,2,12,1.148666480365649,0.19140625,0.5696587562561035,90
L-BFGS-B,4,12,0.40875555070965036,0.6669921875,2.8366308212280273,90
L-BFGS-B,8,12,0.14805794280696605,0.884765625,37.565956115722656,90
L-BFGS-B,16,12,0.0028592332461795066,0.9970703125,195.78096985816956,90
L-BFGS-B,1,12,0.459177476289001,0.6962890625,0.2644917964935303,91
L-BFGS-B,2,12,0.12231890663463757,0.8779296875,0.9840924739837646,91
L-BFGS-B,4,12,0.03299772696686726,0.984375,6.871968507766724,91
L-BFGS-B,8,12,0.016348413723203226,0.9853515625,103.84540247917175,91
L-BFGS-B,16,12,0.0006762482782898815,0.9990234375,241.1668701171875,91
L-BFGS-B,1,12,0.8087165135296136,0.5087890625,0.32197999954223633,92
L-BFGS-B,2,12,0.47254337327816454,0.6728515625,0.934870719909668,92
L-BFGS-B,4,12,0.14472778625146035,0.8837890625,5.2833943367004395,92
L-BFGS-B,8,12,0.01095212048463446,0.99609375,77.72265625,92
L-BFGS-B,16,12,0.0008722047087746168,1.0,269.15049934387207,92
L-BFGS-B,1,12,2.02600519010656,0.0791015625,0.3524589538574219,93
L-BFGS-B,2,12,1.9146271381176534,0.0732421875,0.8293073177337646,93
L-BFGS-B,4,12,1.2801871405194576,0.1865234375,4.00875186920166,93
L-BFGS-B,8,12,0.8428214506344368,0.330078125,21.21515655517578,93
L-BFGS-B,16,12,0.5248591563344591,0.5693359375,205.00695276260376,93
L-BFGS-B,1,12,1.301587129785801,0.0576171875,0.3641486167907715,94
L-BFGS-B,2,12,1.1364290024067907,0.0888671875,1.2291173934936523,94
L-BFGS-B,4,12,0.8035232361643406,0.2333984375,4.261462688446045,94
L-BFGS-B,8,12,0.5433199415084671,0.5234375,32.55364942550659,94
L-BFGS-B,16,12,0.02038157060629428,0.9833984375,171.92414593696594,94
L-BFGS-B,1,12,1.315647741665346,0.0947265625,0.20551443099975586,95
L-BFGS-B,2,12,1.1014947735800802,0.13671875,0.958287239074707,95
L-BFGS-B,4,12,0.7315515521645943,0.3369140625,6.599181413650513,95
L-BFGS-B,8,12,0.37362503116606677,0.69140625,19.86465287208557,95
L-BFGS-B,16,12,0.027815669766167728,0.982421875,3497.000913619995,95
L-BFGS-B,1,12,1.2000333220830914,0.2421875,0.274385929107666,96
L-BFGS-B,2,12,0.9196689244204461,0.3837890625,0.7233800888061523,96
L-BFGS-B,4,12,0.4939933273878283,0.6396484375,3.7739439010620117,96
L-BFGS-B,8,12,0.027740190972403933,0.9794921875,51.91348576545715,96
L-BFGS-B,16,12,0.02774003130637645,0.9716796875,8.351680517196655,96
L-BFGS-B,1,12,1.3840154651641576,0.2421875,0.23841166496276855,97
L-BFGS-B,2,12,0.7154766467642117,0.505859375,0.714310884475708,97
L-BFGS-B,4,12,0.12641433014157555,0.9013671875,3.0541508197784424,97
L-BFGS-B,8,12,0.02061737892909299,0.9873046875,59.380476236343384,97
L-BFGS-B,16,12,1.0519171940726046e-06,1.0,3420.020770549774,97
L-BFGS-B,1,12,1.0717998273099023,0.3720703125,0.37572693824768066,98
L-BFGS-B,2,12,0.33411191796534767,0.740234375,1.217404842376709,98
L-BFGS-B,4,12,0.1492695110083705,0.8837890625,5.433379650115967,98
L-BFGS-B,8,12,5.597293989412222e-09,1.0,75.05696439743042,98
L-BFGS-B,16,12,1.2171542607131158e-08,1.0,8.243672370910645,98
L-BFGS-B,1,12,1.173152663313813,0.2177734375,0.30312275886535645,99
L-BFGS-B,2,12,0.9703606545537077,0.287109375,1.1844115257263184,99
L-BFGS-B,4,12,0.5210186815659588,0.5419921875,6.3025102615356445,99
L-BFGS-B,8,12,0.04208556146182515,0.9638671875,28.752570390701294,99
L-BFGS-B,16,12,0.002826876713262351,0.99609375,3517.8629157543182,99
L-BFGS-B,1,14,1.5022219467093656,0.1435546875,0.2651369571685791,0
L-BFGS-B,2,14,0.9082361413328282,0.3564453125,1.225285291671753,0
L-BFGS-B,4,14,0.3256073953176784,0.763671875,3.360875368118286,0
L-BFGS-B,8,14,0.05008147208871912,0.9560546875,21.122230052947998,0
L-BFGS-B,16,14,0.03014217549351972,0.9755859375,3509.244569540024,0
L-BFGS-B,1,14,1.427483734287448,0.236328125,0.48666906356811523,1
L-BFGS-B,2,14,0.7204402317724301,0.5166015625,0.9568374156951904,1
L-BFGS-B,4,14,0.29015872277682386,0.771484375,6.58552622795105,1
L-BFGS-B,8,14,0.11238785551031444,0.91015625,57.117623805999756,1
L-BFGS-B,16,14,0.03770618650744245,0.9697265625,3524.817592859268,1
L-BFGS-B,1,14,1.2165224773287033,0.2421875,0.28884267807006836,2
L-BFGS-B,2,14,0.5723358071344291,0.5673828125,0.916102409362793,2
L-BFGS-B,4,14,0.1549510002665913,0.861328125,3.3350558280944824,2
L-BFGS-B,8,14,0.028176558433176346,0.9697265625,36.540648221969604,2
L-BFGS-B,16,14,0.0003982672588656033,1.0,3479.690267562866,2
L-BFGS-B,1,14,1.2945240153348563,0.3134765625,0.4254727363586426,3
L-BFGS-B,2,14,0.4505660081735484,0.6572265625,0.8790252208709717,3
L-BFGS-B,4,14,0.12644519658871578,0.896484375,4.134208679199219,3
L-BFGS-B,8,14,0.006803852565012147,0.9970703125,24.938350915908813,3
L-BFGS-B,16,14,0.0068038446517744156,0.99609375,10.570931434631348,3
L-BFGS-B,1,14,1.184854812524477,0.3359375,0.26125168800354004,4
L-BFGS-B,2,14,0.490189093290084,0.64453125,0.7407207489013672,4
L-BFGS-B,4,14,0.10956202348618449,0.91015625,3.221351385116577,4
L-BFGS-B,8,14,0.03215260316586929,0.9765625,41.98132109642029,4
L-BFGS-B,16,14,0.0036408747225420146,0.9951171875,3509.4167697429657,4
L-BFGS-B,1,14,1.2346499735851106,0.3076171875,0.35240840911865234,5
L-BFGS-B,2,14,0.6448410477971157,0.486328125,0.8942546844482422,5
L-BFGS-B,4,14,0.24038162176669428,0.861328125,3.6436057090759277,5
L-BFGS-B,8,14,0.06204293770751666,0.9501953125,26.625955820083618,5
L-BFGS-B,16,14,0.04484244033176506,0.974609375,3515.5740473270416,5
L-BFGS-B,1,14,2.026598736293809,0.0,0.5131230354309082,6
L-BFGS-B,2,14,1.463733117002862,0.0,1.096426010131836,6
L-BFGS-B,4,14,1.200767265012499,0.0,2.662092447280884,6
L-BFGS-B,8,14,1.0311525400888137,0.0,23.54136824607849,6
L-BFGS-B,16,14,1.0113919439247845,0.0,226.13275694847107,6
L-BFGS-B,1,14,1.361095073922832,0.2109375,0.37883758544921875,7
L-BFGS-B,2,14,0.9534789858693766,0.375,0.8186450004577637,7
L-BFGS-B,4,14,0.4467726168280153,0.6669921875,3.637528657913208,7
L-BFGS-B,8,14,0.06057413882290155,0.9482421875,25.911592483520508,7
L-BFGS-B,16,14,0.0012340307256437366,1.0,259.7645239830017,7
L-BFGS-B,1,14,0.9218523319677454,0.4541015625,0.24645495414733887,8
L-BFGS-B,2,14,0.4283795971147454,0.6748046875,0.807281494140625,8
L-BFGS-B,4,14,0.42671169095088696,0.6572265625,3.8916847705841064,8
L-BFGS-B,8,14,0.010422626917500899,0.998046875,52.34588098526001,8
L-BFGS-B,16,14,0.00045906386250299525,1.0,214.83430337905884,8
L-BFGS-B,1,14,0.9330439480426589,0.3779296875,0.33206677436828613,9
L-BFGS-B,2,14,0.6680214396284937,0.4677734375,1.0026884078979492,9
L-BFGS-B,4,14,0.3266874444764817,0.7333984375,5.033911943435669,9
L-BFGS-B,8,14,0.15908490801302994,0.8740234375,45.0294406414032,9
L-BFGS-B,16,14,0.008676136463526093,0.9921875,279.0837504863739,9
L-BFGS-B,1,14,1.7805654565323559,0.0205078125,0.34957003593444824,10
