optimizer,p,m,energy_Hc,time_sec,trial,C_max,C_qaoa,approx_ratio
SPSA,4,18,2.2262410433959907,106.0683889389038,17,17,15.77375895660401,0.9278681739178828
SPSA,8,18,1.972951518504841,141.38425064086914,17,17,16.027048481495157,0.9427675577350092
SPSA,16,18,2.097597320006281,206.3766713142395,17,17,15.90240267999372,0.9354354517643364
SPSA,1,18,4.4379228951974365,76.68072891235352,18,18,13.562077104802563,0.7534487280445868
SPSA,2,18,2.6291087406429154,92.22544407844543,18,18,15.370891259357084,0.8539384032976157
SPSA,4,18,0.8445275347622675,111.49668407440186,18,18,17.155472465237732,0.9530818036243184
SPSA,8,18,0.6245788378701391,143.49364137649536,18,18,17.37542116212986,0.9653011756738812
SPSA,16,18,1.5553429140452293,214.8522539138794,18,18,16.44465708595477,0.9135920603308204
SPSA,1,18,4.2310779710524695,82.70606708526611,19,18,13.76892202894753,0.7649401127193073
SPSA,2,18,1.858059754450628,96.75584149360655,19,18,16.14194024554937,0.8967744580860761
SPSA,4,18,1.0162437430555091,111.20466566085815,19,18,16.983756256944492,0.943542014274694
SPSA,8,18,1.0711377598652183,144.264799118042,19,18,16.92886224013478,0.9404923466741544
SPSA,16,18,0.7340172143334529,224.54733967781067,19,18,17.265982785666548,0.9592212658703638
SPSA,1,18,4.081008172603627,77.60990238189697,20,17,13.918991827396372,0.818764225140963
SPSA,2,18,2.136086649062911,91.2276406288147,20,17,15.86391335093709,0.9331713735845346
SPSA,4,18,1.3356251997106896,103.53323984146118,20,17,16.66437480028931,0.9802573411934888
SPSA,8,18,1.2531808578759365,138.3807873725891,20,17,16.746819142124064,0.985107008360239
SPSA,16,18,1.3388150955743747,215.13585138320923,20,17,16.661184904425625,0.9800697002603308
SPSA,1,18,2.756085932489681,71.57719564437866,21,18,15.24391406751032,0.8468841148616844
SPSA,2,18,2.7476766601556566,75.20199012756348,21,18,15.252323339844343,0.8473512966580191
SPSA,4,18,4.083091181752163,92.83861804008484,21,18,13.916908818247837,0.7731616010137687
SPSA,8,18,2.687168552902403,127.4093508720398,21,18,15.312831447097595,0.8507128581720887
SPSA,16,18,1.106312795558411,186.49614143371585,21,18,16.893687204441587,0.9385381780245328
SPSA,1,18,4.3940584853496665,64.79545831680298,22,17,13.605941514650333,0.8003495008617842
SPSA,2,18,2.083018988968899,72.35730147361755,22,17,15.9169810110311,0.9362930006488884
SPSA,4,18,2.613427801700376,91.09233474731444,22,17,15.386572198299625,0.9050924822529192
SPSA,8,18,1.5780283558446602,122.68838405609132,22,17,16.42197164415534,0.9659983320091378
SPSA,16,18,1.4638711373703244,169.25905895233154,22,17,16.536128862629674,0.972713462507628
SPSA,1,18,2.428466294453841,70.00893020629883,23,17,15.57153370554616,0.91597257091448
SPSA,2,18,1.8914759010034183,74.21144604682922,23,17,16.108524098996583,0.947560241117446
SPSA,4,18,3.797360391959956,98.63985776901244,23,17,14.202639608040045,0.8354493887082379
SPSA,8,18,1.5272070489774454,126.54007291793825,23,17,16.472792951022555,0.9689878206483856
SPSA,16,18,1.1807444159456062,177.95184540748596,23,17,16.819255584054392,0.9893679755326114
SPSA,1,18,4.312221885927333,36.26561856269837,24,18,13.687778114072668,0.7604321174484815
SPSA,2,18,4.187637871779271,80.36736941337585,24,18,13.81236212822073,0.7673534515678183
SPSA,4,18,3.316522649013165,100.98285055160522,24,18,14.683477350986834,0.8157487417214908
SPSA,8,18,0.1974089334259199,132.43522310256958,24,18,17.80259106657408,0.9890328370318934
SPSA,16,18,0.3430794705462705,182.43739581108093,24,18,17.65692052945373,0.980940029414096
SPSA,1,20,2.7375991519724576,38.9513885974884,0,19,17.262400848027543,0.9085474130540812
SPSA,2,20,1.966316091735045,92.953542470932,0,19,18.033683908264955,0.9491412583297344
SPSA,4,20,1.5902100155919727,113.47353339195251,0,19,18.40978998440803,0.9689363149688436
SPSA,8,20,1.132983804050855,142.36322212219238,0,19,18.867016195949144,0.993000852418376
SPSA,16,20,1.8276761776646275,208.5469207763672,0,19,18.17232382233537,0.956438095912388
SPSA,1,20,2.200612126247828,81.33512163162231,1,20,17.799387873752174,0.8899693936876087
SPSA,2,20,1.2613653165004797,91.80950236320496,1,20,18.73863468349952,0.936931734174976
SPSA,4,20,0.6599909205060339,105.18011593818665,1,20,19.340009079493967,0.9670004539746984
SPSA,8,20,1.4440061501941308,133.78728795051575,1,20,18.55599384980587,0.9277996924902936
SPSA,16,20,0.4284288959179064,202.1910884380341,1,20,19.571571104082093,0.9785785552041046
SPSA,1,20,2.6339926487514504,75.1940393447876,2,20,17.366007351248548,0.8683003675624275
SPSA,2,20,2.5894959075030304,86.33911442756653,2,20,17.41050409249697,0.8705252046248486
SPSA,4,20,0.9133409305518824,98.12214207649232,2,20,19.08665906944812,0.954332953472406
SPSA,8,20,0.6309151845803045,136.03335237503052,2,20,19.369084815419697,0.9684542407709849
SPSA,16,20,0.7306098893930468,188.4468994140625,2,20,19.269390110606956,0.9634695055303476
SPSA,1,20,2.315229966092031,69.65859937667847,3,20,17.68477003390797,0.8842385016953985
SPSA,2,20,3.292810265695663,76.44761228561401,3,20,16.707189734304336,0.8353594867152168
SPSA,4,20,0.589053291402035,92.6223657131195,3,20,19.410946708597965,0.9705473354298982
SPSA,8,20,0.4199120945978773,123.06723737716676,3,20,19.580087905402124,0.9790043952701062
SPSA,16,20,0.3055217288041476,176.49910140037537,3,20,19.69447827119585,0.9847239135597926
SPSA,1,20,1.4920956648764971,77.21593046188354,4,20,18.507904335123506,0.9253952167561752
SPSA,2,20,0.7356047385743925,83.67827248573303,4,20,19.26439526142561,0.9632197630712804
SPSA,4,20,2.909611675048341,105.66109895706175,4,20,17.090388324951657,0.8545194162475829
SPSA,8,20,0.3521231060407468,133.21645641326904,4,20,19.647876893959253,0.9823938446979626
SPSA,16,20,0.3929455649248782,210.92348527908325,4,20,19.60705443507512,0.980352721753756
SPSA,1,20,4.875658764966842,67.18318939208984,5,19,15.124341235033157,0.7960179597385872
SPSA,2,20,4.629446974521593,80.2218086719513,5,19,15.370553025478408,0.8089764750251793
SPSA,4,20,1.666130415780136,94.98192071914671,5,19,18.333869584219865,0.9649405044326244
SPSA,8,20,1.2413424558531332,118.99397325515748,5,19,18.758657544146867,0.987297765481414
SPSA,16,20,2.117781684216559,194.4925057888031,5,19,17.88221831578344,0.9411693850412336
SPSA,1,20,4.975806604924635,75.10748338699341,6,20,15.024193395075365,0.7512096697537682
SPSA,2,20,4.62665650711296,87.29589891433716,6,20,15.37334349288704,0.768667174644352
SPSA,4,20,1.3927196667438846,99.57236790657043,6,20,18.607280333256117,0.9303640166628055
SPSA,8,20,1.0643675837885402,137.6670732498169,6,20,18.935632416211455,0.9467816208105728
SPSA,16,20,0.7017923577826171,226.59896874427795,6,20,19.298207642217385,0.9649103821108692
SPSA,1,20,4.914374084485328,35.72674083709717,7,20,15.085625915514672,0.7542812957757337
SPSA,2,20,4.800428094542046,82.02361178398132,7,20,15.199571905457956,0.7599785952728977
SPSA,4,20,4.983595682859329,93.63469624519348,7,20,15.01640431714067,0.7508202158570335
SPSA,8,20,0.5125068446864576,122.82155227661131,7,20,19.487493155313544,0.9743746577656772
SPSA,16,20,0.6956447029726183,202.88066172599792,7,20,19.30435529702738,0.9652177648513692
SPSA,1,20,2.2817469296693886,69.49119901657104,8,20,17.71825307033061,0.8859126535165306
SPSA,2,20,2.1294944889424903,77.79451990127563,8,20,17.87050551105751,0.8935252755528754
SPSA,4,20,2.0119166876207237,100.00997591018675,8,20,17.988083312379278,0.8994041656189639
SPSA,8,20,0.9044046318428298,142.27016496658325,8,20,19.09559536815717,0.9547797684078584
SPSA,16,20,0.9624283048190614,215.4524326324463,8,20,19.03757169518094,0.951878584759047
SPSA,1,20,2.770750493029265,63.60615968704224,9,19,17.229249506970735,0.9068026056300388
SPSA,2,20,3.39290577012164,75.96657276153564,9,19,16.60709422987836,0.8740575910462295
SPSA,4,20,2.154916197857604,101.44079971313477,9,19,17.845083802142398,0.939214936954863
SPSA,8,20,1.2515587597473532,129.3132712841034,9,19,18.74844124025265,0.9867600652764552
SPSA,16,20,1.386797117989318,185.38018918037412,9,19,18.613202882010683,0.9796422569479306
SPSA,1,20,4.774984962583266,72.90326118469238,10,19,15.225015037416734,0.8013165809166702
SPSA,2,20,2.394231539384412,88.7902364730835,10,19,17.60576846061559,0.9266193926639784
SPSA,4,20,2.198614872366557,104.7338981628418,10,19,17.801385127633445,0.9369150067175496
SPSA,8,20,2.3583808470633203,141.9120750427246,10,19,17.64161915293668,0.9285062712071938
SPSA,16,20,2.122750676751512,196.7562494277954,10,19,17.87724932324849,0.9409078591183416
SPSA,1,20,4.921089264289245,77.59930038452148,11,20,15.078910735710757,0.7539455367855378
SPSA,2,20,4.868875989213972,89.65152430534363,11,20,15.131124010786028,0.7565562005393014
SPSA,4,20,1.003512716226303,109.1554217338562,11,20,18.996487283773696,0.9498243641886848
SPSA,8,20,0.6235941922385126,139.75810027122498,11,20,19.376405807761486,0.9688202903880744
SPSA,16,20,0.5401001479051563,213.08799934387207,11,20,19.459899852094843,0.972994992604742
SPSA,1,20,2.723080651429653,73.0049192905426,12,20,17.276919348570345,0.8638459674285173
SPSA,2,20,2.7019207304310693,82.1604871749878,12,20,17.29807926956893,0.8649039634784466
SPSA,4,20,1.7418813760953336,101.28989171981812,12,20,18.258118623904668,0.9129059311952334
SPSA,8,20,0.7209225122149452,119.22976994514464,12,20,19.279077487785056,0.9639538743892528
SPSA,16,20,0.7893268896651485,193.06664943695068,12,20,19.21067311033485,0.9605336555167426
SPSA,1,20,2.615072201015839,32.56779885292053,13,19,17.38492779898416,0.9149961999465348
SPSA,2,20,2.558056179025417,73.91013169288635,13,19,17.441943820974583,0.9179970432091884
SPSA,4,20,1.4077788569408654,90.16409349441528,13,19,18.59222114305913,0.9785379548978492
SPSA,8,20,1.1322250972722254,109.61995887756348,13,19,18.86777490272777,0.9930407843540934
SPSA,16,20,1.238872179870969,169.11655044555664,13,19,18.76112782012903,0.987427780006791
SPSA,1,20,2.476345001621424,73.6515371799469,14,20,17.523654998378575,0.8761827499189287
SPSA,2,20,2.6209328838363244,87.46925902366638,14,20,17.379067116163675,0.8689533558081838
SPSA,4,20,2.234114622215548,96.2021894454956,14,20,17.765885377784453,0.8882942688892227
SPSA,8,20,1.157436058460295,127.46218299865724,14,20,18.842563941539705,0.9421281970769853
SPSA,16,20,0.7681793136600626,201.2870638370514,14,20,19.231820686339937,0.9615910343169968
SPSA,1,20,4.23084987544544,72.2511682510376,15,19,15.76915012455456,0.829955269713398
